allianceid,cusip1,cusip2,effective,licensing,exlicensing,manufacturing,oem,marketing,rnd,strategic,supply,techtrans,cballiance,jv
12734,359590,00313K,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,359590,12416L,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,45851L,00313K,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,45851L,12416L,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,45851L,359590,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,629050,00313K,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,629050,12416L,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,629050,359590,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12734,629050,45851L,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12735,85285P,35142T,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12736,801833,656568,2000-06-21,1,0,0,0,0,0,1,0,0,0,0
12737,359590,02088T,2000-06-21,0,0,1,1,0,0,1,1,0,0,0
12738,68270X,23276H,2000-06-21,0,0,0,0,0,0,1,0,0,0,0
12739,83588W,49178Q,2000-06-21,0,0,1,0,0,1,1,0,0,0,0
12740,45452L,37967J,2000-06-22,0,0,0,0,0,0,1,0,0,0,0
12741,866810,40515J,2000-06-22,0,0,0,0,0,0,1,0,0,0,0
12742,549463,04018Y,2000-06-22,0,0,0,0,0,0,1,0,0,0,0
12743,83188A,76870Q,2000-06-23,1,0,0,0,0,0,1,0,0,0,0
12744,835699,576879,2000-06-23,0,0,0,0,0,1,1,0,0,0,0
12744,891493,576879,2000-06-23,0,0,0,0,0,1,1,0,0,0,0
12744,891493,835699,2000-06-23,0,0,0,0,0,1,1,0,0,0,0
12745,82492J,40534A,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12745,82502L,40534A,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12745,82502L,82492J,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12745,82533Q,40534A,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12745,82533Q,82492J,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12745,82533Q,82502L,2000-06-23,0,0,0,0,0,0,1,0,0,0,0
12746,81015R,64086M,2000-06-26,0,0,0,0,0,0,1,0,0,0,0
12747,90301P,07656E,2000-06-26,0,0,0,0,0,0,1,0,0,0,0
12748,766577,00313F,2000-06-26,0,0,0,0,0,0,1,0,0,0,0
12749,678492,147618,2000-06-26,0,0,0,0,0,1,1,0,0,0,0
12750,46083E,356872,2000-06-26,0,0,0,0,0,0,1,0,0,0,0
12751,98168F,88019H,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,227686,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,23559R,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,23559R,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,37922L,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,37922L,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,37922L,23559R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,47110H,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,47110H,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,47110H,23559R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,47110H,37922L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,50291L,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,50291L,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,50291L,23559R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,50291L,37922L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,50291L,47110H,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,23559R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,37922L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,47110H,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,62869P,50291L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,12416L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,227686,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,23559R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,37922L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,47110H,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,50291L,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12752,88915L,62869P,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12753,98168Q,37964N,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12754,749121,29975R,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12755,87107E,22823E,2000-06-27,0,0,0,0,0,0,1,0,0,0,0
12756,969455,49969F,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12757,62841M,46083Q,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12758,80406E,37923X,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12759,826170,053499,2000-06-28,0,0,0,0,1,0,1,0,0,0,0
12760,69365L,549463,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12761,50008P,49968Z,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,55907C,49968Z,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,55907C,50008P,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82502L,49968Z,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82502L,50008P,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82502L,55907C,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82533Q,49968Z,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82533Q,50008P,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82533Q,55907C,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,82533Q,82502L,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,J2888G,49968Z,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,J2888G,50008P,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,J2888G,55907C,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,J2888G,82502L,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12761,J2888G,82533Q,2000-06-28,0,0,0,0,0,1,0,0,0,0,1
12762,60725L,38322M,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12763,41336U,36981N,2000-06-28,1,0,0,0,0,0,1,0,0,0,0
12764,63621K,36981N,2000-06-28,0,0,0,0,0,0,0,0,0,0,1
12765,969455,50042M,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12766,92178E,249906,2000-06-28,0,0,0,0,1,0,1,0,0,0,0
12767,62942Q,48213J,2000-06-28,0,0,0,0,0,0,1,0,0,0,0
12768,718252,47133H,2000-06-29,0,0,0,0,0,0,1,0,0,0,0
12769,656568,48203R,2000-06-29,0,0,0,0,1,0,1,0,0,0,0
12770,04033V,027352,2000-06-29,0,0,0,0,0,0,1,0,0,0,0
12770,826170,027352,2000-06-29,0,0,0,0,0,0,1,0,0,0,0
12770,826170,04033V,2000-06-29,0,0,0,0,0,0,1,0,0,0,0
12771,45348F,37932M,2000-06-29,0,0,0,0,0,0,1,0,0,0,0
12772,93445U,05688V,2000-06-29,0,0,0,0,1,0,1,0,0,0,0
12773,019496,00207Q,2000-06-30,0,0,0,0,0,0,0,0,0,0,1
12774,G81477,81996X,2000-06-30,0,0,0,0,0,0,1,0,0,0,0
12775,073325,05691Y,2000-06-30,0,0,0,0,0,0,1,0,0,0,0
12776,483600,03349V,2000-07-01,0,0,0,0,1,0,1,0,0,0,0
12777,13890A,126828,2000-07-01,0,0,0,0,0,0,1,0,0,1,0
12778,45296L,12727H,2000-07-01,0,0,0,0,0,0,0,0,0,0,1
12779,68293A,04339R,2000-07-03,0,0,0,0,0,0,1,0,0,0,0
12780,359590,12416L,2000-07-03,0,0,0,0,0,0,0,0,0,0,1
12781,99014E,45599C,2000-07-03,0,0,0,0,0,0,1,0,0,0,0
12782,69446Q,62645Q,2000-07-04,0,0,0,0,0,0,1,0,0,0,0
12783,87927W,17275R,2000-07-04,0,0,0,0,0,0,1,0,0,0,0
12784,46435T,41123P,2000-07-04,0,0,0,0,1,0,1,0,0,0,0
12785,J59399,12416L,2000-07-05,0,0,0,0,0,0,1,0,0,0,0
12786,678492,62962J,2000-07-05,0,0,0,0,0,0,1,0,0,0,0
12787,62947C,17339M,2000-07-05,0,0,0,0,0,1,1,0,0,0,0
12788,83492X,43362M,2000-07-06,0,0,0,0,0,0,1,0,0,0,0
12789,620076,45662N,2000-07-06,0,0,1,0,0,0,0,0,0,0,1
12790,68406M,44921J,2000-07-06,0,0,0,0,0,0,1,0,0,0,0
12791,835433,28644A,2000-08-14,0,0,0,0,0,0,0,0,0,0,1
12792,24370J,09355A,2000-07-07,0,0,0,0,0,0,0,0,0,0,1
12793,49943X,428236,2000-07-07,0,0,1,1,0,0,1,1,0,1,0
12794,997991,000886,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12795,46185F,036916,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12796,98563P,26838H,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12797,54147V,221630,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12798,82624L,45026R,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12799,68560R,48367C,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12800,587200,237545,2000-07-10,0,0,0,0,0,0,1,0,0,0,0
12801,92553M,88008P,2000-07-11,0,0,0,0,0,0,1,0,0,1,0
12802,46059T,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,47110H,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,47110H,46059T,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,576879,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,576879,46059T,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,576879,47110H,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,629050,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,629050,46059T,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,629050,47110H,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,629050,576879,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,65413N,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,65413N,46059T,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,65413N,47110H,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,65413N,576879,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,65413N,629050,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,12416L,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,46059T,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,47110H,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,576879,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,629050,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12802,89486M,65413N,2000-07-11,0,0,0,0,0,0,1,1,0,0,0
12803,819882,723646,2000-07-11,0,0,0,0,0,1,1,0,0,0,0
12804,83095N,45056M,2000-07-11,0,0,0,0,0,0,1,0,0,0,0
12805,46684N,285661,2000-07-11,0,0,0,0,0,0,1,0,0,0,0
12806,81925T,23239M,2000-07-11,0,0,0,0,0,0,1,0,0,1,0
12807,99014M,757479,2000-07-11,0,0,0,0,0,0,1,0,0,0,0
12808,91119N,74490Q,2001-07-11,0,0,0,0,0,0,0,0,0,0,1
12809,25957Q,14166W,2000-07-12,0,0,0,0,0,0,1,0,0,0,0
12810,629050,073325,2000-07-12,0,0,0,0,1,1,1,0,0,0,0
12811,885118,811804,2000-07-12,0,0,1,0,0,0,0,0,0,0,1
12812,65443V,49329Y,2000-07-12,0,0,0,0,0,0,1,0,0,0,0
12813,92343C,52891Z,2000-07-13,0,0,0,0,1,0,1,0,0,0,0
12814,428236,29193W,2000-07-13,0,0,0,0,0,0,1,0,0,1,0
12814,62886E,29193W,2000-07-13,0,0,0,0,0,0,1,0,0,1,0
12814,62886E,428236,2000-07-13,0,0,0,0,0,0,1,0,0,1,0
12815,433578,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,606776,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,606776,433578,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,629050,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,629050,433578,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,629050,606776,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,835699,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,835699,433578,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,835699,606776,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,835699,629050,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,891493,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,891493,433578,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,891493,606776,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,891493,629050,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,891493,835699,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,359590,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,433578,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,606776,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,629050,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,835699,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12815,90001Q,891493,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12816,620076,04988P,2000-07-13,1,0,0,0,0,0,1,1,1,0,0
12817,31727Z,11051K,2000-07-13,0,0,0,0,0,1,1,0,0,0,0
12818,36811L,23470Y,2000-07-13,0,0,0,0,0,0,0,0,0,0,1
12819,35646W,18681R,2000-07-13,0,0,0,0,0,0,1,0,0,0,0
12820,87068V,82929R,2000-07-14,0,0,0,0,0,0,1,0,0,0,0
12821,40411K,20024T,2000-07-14,0,0,0,0,0,0,1,0,0,0,0
12822,62643V,428236,2000-07-14,0,0,0,0,0,0,1,0,0,0,0
12823,866810,36208K,2000-07-14,0,0,0,0,0,0,1,0,0,0,0
12824,40092Y,29775E,2000-07-14,0,0,0,0,0,0,1,0,0,0,0
12825,67124A,40098T,2000-07-14,0,0,0,0,0,0,0,0,0,0,1
12826,656568,05696A,2000-07-15,0,0,0,0,0,0,1,0,0,0,0
12827,95079C,459200,2000-07-17,0,0,0,0,1,0,1,0,0,0,0
12828,433578,021090,2000-07-17,0,0,0,0,0,0,1,0,0,0,0
12828,606776,021090,2000-07-17,0,0,0,0,0,0,1,0,0,0,0
12828,606776,433578,2000-07-17,0,0,0,0,0,0,1,0,0,0,0
12829,70534Q,229060,2000-07-17,0,0,0,0,0,0,0,0,0,0,1
12830,68396W,62942Q,2000-07-17,0,0,0,0,0,0,1,0,0,0,0
12831,68278T,57672P,2000-07-17,0,0,1,0,0,0,1,0,0,0,0
12832,89156C,45738P,2000-07-17,0,0,0,0,0,0,1,0,0,1,0
12833,60991C,42972E,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12833,86280A,42972E,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12833,86280A,60991C,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12834,75057P,04966V,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12835,88006H,879278,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12836,88575T,82929R,2000-07-18,0,0,0,0,0,0,1,0,0,1,0
12837,65456M,23237Z,2000-07-18,0,0,0,0,0,0,1,0,0,1,0
12837,92367P,23237Z,2000-07-18,0,0,0,0,0,0,1,0,0,1,0
12837,92367P,65456M,2000-07-18,0,0,0,0,0,0,1,0,0,1,0
12838,36132F,00649N,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12839,47602C,03349V,2000-07-18,0,0,0,0,0,0,1,0,1,0,0
12840,88898P,433578,2000-07-18,0,0,0,0,0,0,1,0,0,0,0
12841,88100W,87938J,2000-07-18,0,0,0,0,0,0,0,0,0,0,1
12842,988881,74163Q,2000-07-19,0,0,0,0,0,0,1,0,0,0,0
12843,64051R,550818,2000-07-19,0,0,0,0,1,0,1,0,0,0,0
12844,73701H,036916,2000-07-19,1,0,0,0,0,0,1,0,1,0,0
12845,82917C,65413N,2000-07-19,0,0,0,0,0,0,1,0,0,1,0
12846,26902C,04033V,2000-07-19,0,0,0,0,0,0,1,0,0,0,0
12847,26902C,03349U,2000-07-19,0,0,0,0,0,0,1,0,0,0,0
12848,47738J,459200,2000-07-20,0,0,0,0,0,0,1,0,0,0,0
12849,22585R,00209A,2000-07-20,0,0,0,0,0,0,1,0,0,0,0
12850,71837L,23465K,2000-07-20,0,0,0,0,0,0,1,0,0,0,0
12851,23477L,03156L,2000-07-21,0,0,1,0,0,0,0,0,0,0,1
12852,71819E,37053F,2001-02-27,0,0,0,0,0,0,0,0,0,0,1
12853,88077W,83446X,2000-07-22,0,0,0,0,0,0,1,0,0,1,0
12854,92041A,44921L,2000-07-24,0,0,0,0,1,0,1,0,1,0,0
12855,171768,00117Z,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12856,803059,37921J,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12857,17275R,13122E,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12858,76008X,68248K,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12859,62942Q,62869P,2000-07-25,0,0,0,0,0,0,0,0,0,0,1
12860,75037F,01959P,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12861,16981Q,12724H,2000-07-28,0,0,0,0,0,0,0,0,0,0,1
12862,91857J,45193R,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12863,82639Z,64110W,2000-07-24,0,0,0,0,1,0,1,0,0,0,0
12864,69457A,55365L,2000-07-24,0,0,0,0,0,0,1,0,0,1,0
12865,67445M,29430P,2000-07-24,0,0,0,0,0,0,1,0,0,0,0
12866,78563Q,26867H,2000-07-27,0,0,0,0,0,0,0,0,0,0,1
12867,30334Z,07752N,2000-07-24,0,0,0,0,0,0,1,0,0,1,0
12867,82004F,07752N,2000-07-24,0,0,0,0,0,0,1,0,0,1,0
12867,82004F,30334Z,2000-07-24,0,0,0,0,0,0,1,0,0,1,0
12868,81798F,26916P,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12869,68575J,29266H,2000-07-25,0,0,0,0,0,0,1,0,0,0,0
12870,62942Q,40532X,2000-12-15,0,0,0,0,0,0,0,0,0,0,1
12871,88009N,71920Q,2000-07-25,0,0,0,0,0,1,1,0,0,0,0
12872,92219H,69471M,2000-07-25,0,0,0,0,1,0,1,0,0,0,0
12873,89639J,83292M,2005-07-25,0,0,0,0,0,0,1,0,0,0,0
12874,65397K,30334C,2000-07-25,0,0,0,0,0,1,1,0,0,0,0
12875,90147P,10317C,2000-07-26,0,0,0,0,0,0,0,0,0,0,1
12876,M25596,29241Z,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12877,458683,12753K,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12878,93362W,22516E,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12879,68368N,45059Y,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12880,G3529L,64887B,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12881,46149Y,433578,2000-07-26,0,0,0,0,0,0,1,0,0,0,0
12882,89251R,125891,2000-07-27,0,0,0,0,0,0,0,0,0,0,1
12883,84588R,456723,2000-07-27,1,0,0,0,0,0,1,0,0,0,0
12884,98780L,23470R,2000-07-27,0,0,0,0,0,0,1,0,0,0,0
12885,M15633,459200,2000-07-27,0,0,0,0,0,0,1,0,0,0,0
12886,G30177,79622Y,2000-07-27,0,0,0,0,0,0,1,0,0,0,0
12887,923429,00317M,2000-07-27,0,0,0,0,0,0,1,0,0,0,0
12888,69663P,53578M,2000-07-28,0,0,1,0,1,0,1,0,0,0,0
12889,88015T,17275R,2000-07-28,0,0,0,0,0,0,1,0,0,0,0
12890,99015F,654902,2000-07-28,0,0,0,0,0,0,1,1,0,0,0
12891,G67543,44934Y,2000-07-28,0,0,0,0,0,0,1,0,0,0,0
12892,G67543,50706Z,2000-07-28,0,0,0,0,1,0,1,0,0,0,0
12893,80452X,78551K,2000-07-29,0,0,0,0,0,0,0,0,0,0,1
12894,64154R,64149C,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12895,871130,66751N,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12896,62942M,576879,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12897,59487E,433578,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12898,90932A,74717N,2000-07-31,0,0,0,0,0,0,1,0,0,1,0
12899,65322A,44544R,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12900,60267W,04033V,2000-07-31,0,0,0,0,0,0,1,0,0,0,0
12901,68396W,62942Q,2000-08-01,0,0,0,0,0,0,0,0,0,0,1
12902,409649,17045V,2000-08-01,0,0,0,0,1,0,1,0,0,0,0
12903,83570C,69830E,2000-08-01,0,0,1,0,0,0,0,0,0,0,1
12904,84383F,29258E,2000-08-01,0,0,0,0,0,0,0,0,0,0,1
12905,81615W,52473K,2000-08-01,0,0,0,0,1,0,1,0,0,0,0
12906,78348C,13780Z,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12907,97537Q,06978V,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12908,63016W,24826C,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12909,88010A,60253R,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12910,81633J,81569M,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12911,G4911N,68379E,2000-08-01,0,0,0,0,1,0,1,0,0,0,0
12912,29382L,27897N,2000-08-01,0,0,0,0,1,0,1,0,0,0,0
12913,428236,37248E,2000-08-01,0,0,0,0,0,0,1,0,0,0,0
12914,81661E,803054,2000-08-02,0,0,0,0,0,0,1,0,0,1,0
12915,46280R,17339M,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,68396W,17339M,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,68396W,46280R,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,83015Z,17339M,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,83015Z,46280R,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,83015Z,68396W,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,86681I,17339M,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,86681I,46280R,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,86681I,68396W,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12915,86681I,83015Z,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12916,87667P,45414E,2000-08-02,0,0,0,0,0,0,1,0,0,0,0
12917,44932E,17278P,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12917,87987Z,17278P,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12917,87987Z,44932E,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12918,05305V,00823M,2000-08-02,0,0,0,0,0,0,0,0,0,0,1
12919,J59399,78440P,2000-08-02,0,0,0,0,0,0,1,0,0,1,0
12920,91373C,50326M,2000-08-03,0,0,0,0,1,0,1,0,0,0,0
12921,38469E,29266H,2000-08-03,0,0,0,0,0,0,1,0,0,0,0
12922,98158N,00047Z,2000-08-03,0,0,0,0,0,0,1,0,0,0,0
12923,58478R,29400R,2000-08-03,0,0,0,0,1,0,1,0,0,0,0
12924,47110H,03349V,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12924,576879,03349V,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12924,576879,47110H,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12924,82491R,03349V,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12924,82491R,47110H,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12924,82491R,576879,2000-08-03,0,0,0,0,0,0,0,0,0,0,1
12925,882508,606776,2000-08-04,0,0,0,0,1,1,1,0,1,1,0
12926,75609E,126830,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,62869P,12416L,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,62962J,12416L,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,62962J,62869P,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,87177E,12416L,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,87177E,62869P,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12927,87177E,62962J,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12928,37956X,03690N,2000-08-04,0,0,0,0,0,0,1,0,0,0,0
12929,804098,784110,2000-08-05,1,0,0,0,0,0,1,0,0,0,0
12930,68396W,68202K,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12930,90001Q,68202K,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12930,90001Q,68396W,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12931,62557W,58500L,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12932,49636L,03065C,2000-08-07,0,0,0,0,1,0,1,0,0,0,0
12933,50196N,00318Q,2000-08-07,0,0,0,0,0,1,1,0,0,0,0
12934,64154Z,26164J,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12935,92570Y,74849F,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12936,91324X,409649,2000-08-07,0,0,0,0,0,0,1,0,0,0,0
12937,97842K,89857T,2000-08-08,0,0,0,0,0,0,0,0,0,0,1
12938,917311,22945Q,2000-08-08,0,0,0,0,0,0,1,0,0,0,0
12939,81684K,13812R,2000-08-08,1,1,0,0,0,0,1,0,0,0,0
12940,67781H,43848J,2000-08-08,0,0,0,0,0,0,0,0,0,0,1
12941,46493F,04001W,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12942,48460P,04654P,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12943,54946P,16133R,2000-08-10,0,0,0,0,0,1,1,0,0,1,0
12944,78508Y,63892Y,2000-08-10,0,0,0,0,0,1,1,0,0,0,0
12945,757479,60782A,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12946,84847J,75752N,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12947,12416L,00275R,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12947,222814,00275R,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12947,222814,12416L,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12948,75191Z,50309Z,2000-08-10,0,0,0,0,0,0,1,0,0,1,0
12949,23259Y,23244R,2000-08-10,0,0,0,0,0,0,1,0,0,0,0
12950,45709M,07656E,2000-08-11,0,0,0,0,0,0,1,0,0,0,0
